national_code,date_granted,label,amount_approved,count_installment,num_loans,age,sex,marital_status,current_installments_amount_guarantee,num_negative_status_last_2years,num_negative_status_before_2years,total_early_payment,total_delayed_payment,max_installment_amount,oldest_loan_age,complete_last_payment_age,num_prev_0_1_yearLoans,num_prev_1_3_yearsLoans,guarantor_role,negstatus_guarantor_last_12_month,negstatus_guarantor_before_12_month,completed_to_all_loan_amount,variety_prev_purpose,outstanding_debt_ratio,sarresid_gozashte_6_month,sarresid_gozashte_6_18_month,sarresid_gozashte_18_120_month,moavagh_12_month,moavagh_12_120_month,mashkookolvosol_12_month,mashkookolvosol_12_120_month,worst_negative_status_last_2years,total_complete_installments_5years,total_current_installments,age_last_negative_status
hash_14011227_128567,14001127,1,959287450.4,84,3,44,مرد,مجرد,0,2,6,12,347,74413408,4778,638,1,2,0,.,0,0.720950342,2,0.444444444,0,2,3,0,2,0,1,سررسید گذشته,85340371.65,22288879.25,393
hash_14011227_97952,14001025,1,1024653241,24,1,78,مرد,متاهل,50266880.82,0,0,.,.,20237346.31,450,.,1,1,1,1,0,.,1,0.594594595,0,0,0,0,0,0,0,,.,20237346.31,.
hash_14011227_3749,14001202,1,992296331.6,27,1,52,مرد,متاهل,62737425.32,0,3,0,110,37564870.74,1645,743,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,,37564870.74,0,839
hash_14011227_105992,14000801,1,533450572.7,21,2,34,مرد,مجرد,0,7,26,0,159,6816195.526,2275,21,1,0,0,.,.,1,1,0,7,0,14,0,8,0,2,سررسید گذشته,12705535.31,0,26
hash_14011227_199381,14000523,1,372970422.3,22,8,54,مرد,متاهل,170614039.5,0,0,0,69,26247429.58,2463,228,1,0,1,2,0,0.529516458,3,0.781420765,0,0,0,0,0,0,0,,25483197.81,26247429.58,.
hash_14011227_185935,14001128,1,334890608.6,12,6,41,مرد,متاهل,55708255.53,0,13,115,57,88644087.39,3152,854,1,0,1,0,0,1,2,0,0,0,12,0,1,0,0,,207016667.7,0,1276
hash_14011227_91695,14000707,1,273151609.1,12,8,51,مرد,مجرد,57017072.78,0,1,0,51,42965988.48,2487,436,2,3,1,5,8,0.472309381,4,0.55358006,0,0,1,0,0,0,0,,101325780.9,77394405.41,954
hash_14011227_172563,14001221,1,297688899.5,12,2,45,مرد,مجرد,0,0,8,120,0,9999029.929,2275,1178,1,0,0,.,.,1,1,0,0,0,7,0,1,0,0,,19998059.86,0,1757
hash_14011227_53640,14000504,1,588900666.9,12,3,66,مرد,مجرد,115174531.4,1,0,0,665,32249741.58,2361,221,1,1,1,27,19,0.760459212,2,0,0,1,0,0,0,0,0,سررسید گذشته,47423238.36,0,213
hash_14011227_40183,14000825,1,533450572.7,36,3,47,زن,متاهل,39934857.13,0,10,0,305,16626114.63,4000,68,1,1,1,0,0,1,2,0,0,0,5,0,5,0,0,,33525326.41,0,2553
hash_14011227_162096,14000916,1,629884214.7,24,1,36,مرد,متاهل,0,0,0,.,.,1047583.745,593,.,1,1,0,.,.,.,1,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_179003,14000726,1,528093111,22,1,51,مرد,متاهل,27358766.84,1,0,.,.,29950170.55,1021,.,1,1,1,0,0,.,1,0.054054054,0,1,0,0,0,0,0,سررسید گذشته,.,0,517
hash_14011227_78207,14000608,1,541676492.7,18,1,62,مرد,متاهل,0,0,0,.,.,34907719.75,392,.,1,1,0,.,.,.,1,0.786885246,0,0,0,0,0,0,0,,.,34907719.75,.
hash_14011227_67479,14000608,1,726639197.5,18,7,40,مرد,متاهل,87093397.92,8,25,77,55,51841049.19,2937,379,1,1,1,1,0,0.451508721,4,0.26110128,4,1,10,0,5,0,12,سررسید گذشته,121708527.4,43746564.55,41
hash_14011227_132559,14000510,1,785200889.1,30,3,36,مرد,متاهل,207511389.7,0,0,66,101,147502275.8,2273,494,2,0,1,0,0,0.366378364,2,0.766666667,0,0,0,0,0,0,0,,84022458.07,147502275.8,.
hash_14011227_106960,14001221,1,636723479.4,12,6,64,زن,متاهل,61195622.24,4,0,0,11,120522136.6,2740,903,2,2,1,2,1,0.358441257,3,0.464769139,3,1,0,0,0,0,0,سررسید گذشته,139119312.2,90472135.18,81
hash_14011227_115320,14000917,1,1049807025,24,2,34,مرد,مجرد,0,4,0,0,199,34006625.85,3244,50,1,1,0,.,.,0.962252161,2,0,0,3,0,0,1,0,0,معوق,34006625.85,0,302
hash_14011227_77592,14001218,1,496148165.8,12,1,39,زن,متاهل,0,1,0,0,12,6988086.789,881,48,1,1,0,.,.,1,1,0,0,0,1,0,0,0,0,سررسید گذشته,6988086.789,0,572
hash_14011227_35383,14000629,1,113242472.3,12,3,42,مرد,مجرد,0,0,5,0,18,26218318.92,2070,944,2,1,0,0,0,0.615474037,2,0.591378245,0,0,5,0,0,0,0,,26218318.92,11447869.43,1250
hash_14011227_25409,14000928,1,699871349.7,10,5,36,مرد,مجرد,401820130,4,0,0,112,78241831.89,855,378,3,3,1,0,0,0.009100686,2,0.660078274,0,2,2,0,0,0,0,سررسید گذشته,3997423.635,139223491.9,449
hash_14011227_81671,14000729,1,1092606437,22,4,36,زن,مجرد,19547785.01,0,12,.,.,23841008.67,1975,.,2,1,1,0,0,.,3,0.612447299,0,0,6,0,0,0,0,,.,23841008.67,1401
hash_14011227_59688,14000426,1,534696991.4,12,1,59,مرد,مجرد,82435212.31,0,7,.,.,30849181.87,2243,.,1,0,1,2,0,.,1,0.692622951,0,0,7,0,0,0,0,,.,30849181.87,836
hash_14011227_145436,14000701,1,182101072.8,20,2,43,مرد,متاهل,26654891.08,4,13,0,686,18978516.98,2388,582,1,1,1,0,0,0.435678659,2,0.648648649,4,0,5,0,8,0,0,سررسید گذشته,15059179.49,18978516.98,34
hash_14011227_70781,14000707,1,972419728.5,31,2,40,مرد,متاهل,137676247.1,0,0,0,22,39484326.1,2347,1196,2,0,1,5,0,0.416328162,1,0.833333333,0,0,0,0,0,0,0,,28163834.29,39484326.1,.
hash_14011227_185498,14000222,1,322695944.5,12,2,42,زن,متاهل,0,7,53,14,583,18826799.88,2886,478,1,0,0,.,.,1,2,0,0,0,17,0,15,0,28,مشکوک الوصول,24422943.25,0,539
hash_14011227_45100,14000624,1,887066033.3,27,2,44,مرد,متاهل,0,0,0,0,732,64680929.12,3192,1000,1,0,0,.,.,1,1,0,0,0,0,0,0,0,0,,151686772.7,0,.
hash_14011227_125533,14000222,1,387235133.4,14,6,43,زن,متاهل,91257060.74,0,0,0,643,32519196.41,2872,171,2,2,1,0,0,0.367398354,2,0.585886411,0,0,0,0,0,0,0,,22342967.81,60747945.63,.
hash_14011227_178725,14001118,1,468846852,22,2,55,زن,مجرد,14997631.59,0,0,.,.,27229934.35,992,.,1,2,1,0,1,.,2,0.767922322,0,0,0,0,0,0,0,,.,0,.
hash_14011227_200664,14001025,1,136620432.1,24,3,43,مرد,مجرد,21332831.55,4,0,.,.,19293760.93,4665,.,2,1,1,0,.,.,3,0.57302941,4,0,0,0,0,0,0,سررسید گذشته,.,24012197.27,19
hash_14011227_194137,14000819,1,391197086.7,10,1,52,مرد,متاهل,0,0,0,0,0,31989609.99,1906,566,1,0,0,.,.,1,1,0,0,0,0,0,0,0,0,,31989609.99,0,.
hash_14011227_54508,14000712,1,364202145.5,19,1,56,مرد,متاهل,33385196.67,0,0,.,.,1047583.745,529,.,1,1,1,0,.,.,1,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_14599,14000215,1,86052251.88,10,3,35,مرد,متاهل,0,0,0,0,55,4803189.699,570,150,3,1,0,.,.,0.567473821,2,0.416666667,0,0,0,0,0,0,0,,3547450.699,0,.
hash_14011227_26559,14001208,1,429995077,15,2,36,مرد,متاهل,0,0,2,45,0,43729620.57,1606,556,2,0,0,.,.,0.665634089,1,0.805555556,0,0,2,0,0,0,0,,43729620.57,21966564.93,890
hash_14011227_155079,14000822,1,508556212.7,24,3,42,مرد,مجرد,43330870.28,0,0,0,23,4521302.964,2182,698,2,1,1,0,15,0.267058722,2,1,0,0,0,0,0,0,0,,4521302.964,19285516.06,.
hash_14011227_46011,14001111,1,485591382.4,14,4,50,مرد,متاهل,93677434.54,8,1,.,.,19258156.62,1000,.,1,4,1,0,.,.,3,0.16933182,0,6,3,0,0,0,0,سررسید گذشته,.,0,319
hash_14011227_80231,14000309,1,1259005355,24,6,41,مرد,مجرد,20210175.44,4,8,61,22,26748361.76,2100,678,2,3,1,0,.,0.616993024,2,0.779304596,0,4,8,0,0,0,0,سررسید گذشته,49561728.63,30344038.69,317
hash_14011227_4620,14000825,1,355633715.1,16,2,46,زن,متاهل,23847871.08,5,0,.,.,38862497.06,772,.,1,2,1,5,7,.,1,0.320305336,0,3,2,0,0,0,0,سررسید گذشته,.,0,361
hash_14011227_102921,14000327,1,1259005355,24,5,52,زن,متاهل,259299087.3,1,10,0,304,37006887.97,2290,243,3,0,1,2,2,0.459328309,2,0.681049529,1,0,7,0,3,0,0,سررسید گذشته,70918772.28,36464588.61,91
hash_14011227_120117,14000813,1,533450572.7,24,1,35,مرد,مجرد,0,2,37,.,.,2171078.408,2335,.,1,0,0,.,.,.,1,0,0,0,1,0,29,0,7,معوق,.,0,563
hash_14011227_58628,14001025,1,597714390.4,60,7,55,مرد,مجرد,4816961244,0,0,122,52,4105782238,1042,42,2,6,1,3,1,0.692502476,2,0.72871923,0,0,0,0,0,0,0,,838118691.5,39731633.38,.
hash_14011227_91880,14000427,1,405073478.3,18,9,41,مرد,مجرد,183588088.1,15,27,109,168,89668645.71,2036,174,3,2,1,13,9,0.688426198,3,0.457074969,8,6,24,0,1,0,0,سررسید گذشته,298514772.3,49022929.73,73
hash_14011227_43398,14000320,1,314751338.8,12,2,43,زن,مجرد,0,18,0,0,35,11119882.6,700,100,1,2,0,.,.,0.352545565,2,0.351351351,5,7,1,2,1,0,0,معوق,11119882.6,9934932.883,51
hash_14011227_142935,14000922,1,262451756.1,36,3,39,زن,متاهل,7290326.56,2,11,0,30,23409010.19,5517,845,1,0,1,0,.,0.849980787,1,0,0,0,1,0,12,0,0,معوق,23409010.19,0,602
hash_14011227_125867,14000505,1,490750555.7,11,4,46,زن,متاهل,0,0,0,10,0,24760115.74,912,192,2,3,0,.,.,0.059716887,2,0.61603071,0,0,0,0,0,0,0,,6246204.81,65457408.73,.
hash_14011227_34585,14000408,1,303805108.7,36,2,38,مرد,متاهل,270460757.5,0,0,.,.,1032873.132,380,.,2,1,1,1,0,.,1,0.774193548,0,0,0,0,0,0,0,,.,816806.1379,.
hash_14011227_69103,14000712,1,91050536.38,24,2,39,زن,متاهل,0,12,2,0,16,21791935.87,4640,74,1,0,0,.,.,0.962495386,1,0,0,8,5,1,0,0,0,معوق,21791935.87,0,200
hash_14011227_24912,14000922,1,349935674.9,24,1,39,مرد,متاهل,14580653.12,19,67,.,.,41144973.5,4086,.,1,0,1,0,.,.,1,0,0,0,0,0,9,9,68,مشکوک الوصول,.,0,126
hash_14011227_64118,14000421,1,1012683696,24,8,35,زن,متاهل,2520007829,11,13,155,719,185863377.7,1958,539,1,1,1,15,12,0.62602863,4,0.341293488,3,2,17,0,1,0,0,سررسید گذشته,378064916.4,50846938.07,31
hash_14011227_157385,14000803,1,394753423.8,24,3,38,مرد,متاهل,180821903.8,0,8,0,651,653011414.7,3730,714,1,0,1,0,.,0.833821554,1,0,0,0,0,0,0,0,8,,760128151.6,0,735
hash_14011227_181735,14000428,1,202536739.2,22,4,71,زن,متاهل,13005966.39,0,6,0,3118,25550030.23,3733,302,1,0,1,0,1,0.929239998,3,0,0,0,4,0,2,0,0,,43860723.15,0,2008
hash_14011227_22115,14000513,1,824460933.6,17,1,61,مرد,مجرد,64767614.71,0,0,0,28,127750151.1,1441,1048,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,127750151.1,0,.
hash_14011227_115919,14000409,1,101268369.6,20,5,58,زن,متاهل,0,17,65,4,733,10421060.67,3259,10,2,0,0,.,.,0.932625754,3,1,0,0,40,1,21,6,13,مشکوک الوصول,25315043.34,3037994.827,62
hash_14011227_108381,14000915,1,524903512.3,30,3,60,زن,مجرد,43197629.9,0,51,0,475,29607751.19,3267,1175,1,0,1,14,70,0.552757752,1,0,0,0,23,0,17,0,5,,49807073.17,0,1296
hash_14011227_64421,14000521,1,569270644.6,24,9,60,زن,متاهل,429225847.8,22,35,491,112,63869293.09,2065,147,2,0,1,0,8,0.73819646,3,0.397595469,1,10,35,0,1,0,0,معوق,268514953.4,0,175
hash_14011227_81040,14010124,1,350901933.3,24,4,61,مرد,متاهل,113376505.7,1,3,7097,13,15619156.59,1550,579,0,2,1,3,17,0.514684523,3,0.881147541,0,0,3,0,0,0,0,سررسید گذشته,24685430.68,15619156.59,610
hash_14011227_148104,14000617,1,566212361.7,12,15,43,زن,متاهل,1065061461,5,5,101,10,89375337.95,4465,657,3,6,1,11,10,0.229407279,5,0.619951906,1,4,5,0,0,0,0,سررسید گذشته,83462415.89,109219134,17
hash_14011227_55873,14000825,1,577904787.1,20,5,51,مرد,متاهل,37770160.66,1,64,0,194,27908799.25,2952,243,1,2,1,0,.,0.581410002,2,0.470570102,0,0,46,0,11,0,0,سررسید گذشته,36614293.35,20923163.43,667
hash_14011227_101397,14000703,1,500777950.1,12,1,73,زن,مجرد,63751903.21,0,0,.,.,1047583.745,520,.,1,1,1,0,0,.,1,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_70551,14000407,1,141775717.4,12,2,40,مرد,متاهل,13556026.29,1,0,0,116,40715308.3,1586,374,2,0,1,5,30,0.450270798,1,0.675675676,0,1,0,0,0,0,0,سررسید گذشته,33348991.21,0,467
hash_14011227_180885,14000611,1,377474907.8,30,2,42,زن,مجرد,0,0,7,0,239,10645083.89,2193,858,2,0,0,.,.,0.394049644,2,0.972222222,0,0,2,0,4,0,1,,6735405.688,10645083.89,917
hash_14011227_21919,14001202,1,413456804.8,24,1,46,زن,متاهل,255346633.3,0,27,137,0,9985537.725,4638,945,1,0,1,0,3,1,1,0,0,0,24,0,3,0,0,,9985537.725,0,1008
hash_14011227_42391,14000312,1,125900535.5,18,4,51,زن,متاهل,368781460.3,14,3,0,290,31092203.4,2521,695,2,1,1,19,40,0.775168008,2,0.44176942,4,4,9,0,0,0,0,سررسید گذشته,53753272.71,7632063.458,43
hash_14011227_58751,14000410,1,394946641.4,21,8,60,زن,متاهل,139100371.9,0,0,.,.,75542661.04,4175,.,4,3,1,0,.,.,2,0.739452514,0,0,0,0,0,0,0,,.,67811892.67,.
hash_14011227_96074,14000629,1,566212361.7,12,12,66,مرد,مجرد,2990728209,1,91,0,5661,679180813.7,4101,244,4,5,1,8,7,0.701216609,5,0.724847446,0,0,29,0,17,0,42,سررسید گذشته,1151711695,612543378.1,695
hash_14011227_199079,14001018,1,461093958.3,12,5,54,مرد,مجرد,86125944.44,0,0,0,1645,310207783.1,3288,398,3,2,1,0,0,0.68359628,2,0.871055612,0,0,0,0,0,0,0,,311767504.3,64285053.66,.
hash_14011227_179944,14001107,1,502335912.8,12,7,45,مرد,مجرد,1321759165,4,26,482,134,51255747.65,2288,587,4,1,1,0,0,0.273291269,2,0.777629378,0,0,5,0,17,0,6,سررسید گذشته,24704912.8,114747270.5,618
hash_14011227_192378,14001114,1,1004671826,40,2,58,زن,متاهل,100442231.9,1,0,.,.,13750520.71,515,.,1,2,1,7,6,.,2,0.554361223,1,0,0,0,0,0,0,سررسید گذشته,.,23239780.51,62
hash_14011227_131434,14000513,1,981501111.4,36,6,48,مرد,مجرد,227298575,4,3,0,432,445516239.4,1765,348,3,2,1,0,0,0.429872446,3,0.223505271,0,3,3,0,1,0,0,معوق,309809774.2,104032441.2,411
hash_14011227_145005,14001208,1,711145704.3,24,8,37,مرد,مجرد,31951103.08,1,0,.,.,249069449.5,1733,.,5,2,1,0,.,.,3,0.657637781,0,1,0,0,0,0,0,سررسید گذشته,.,311914245.1,250
hash_14011227_41625,14000913,1,852093368.3,15,7,35,زن,متاهل,342782272.3,0,0,0,15,146443766,2910,616,3,2,1,0,0,0.325903859,5,0.694458225,0,0,0,0,0,0,0,,114168338.1,356686906,.
hash_14011227_150335,14001012,1,853877700.6,36,6,55,مرد,متاهل,1841006950,7,22,0,30,65557094.32,5246,613,1,2,1,0,8,0.592631327,1,0.234942504,1,3,22,0,2,0,0,سررسید گذشته,174439504.8,44311047.22,133
hash_14011227_23135,14000711,1,262225544.8,18,2,38,مرد,متاهل,0,0,0,.,.,2404321.285,670,.,1,2,0,.,.,.,2,0.378378378,0,0,0,0,0,0,0,,.,0,.
hash_14011227_111605,14000929,1,503907371.8,18,6,39,زن,متاهل,0,15,9,0,170,35277750.99,2314,90,2,0,0,.,0,0.61462125,2,0.424934776,2,5,8,1,2,0,0,معوق,101657099.3,41729278.99,120
hash_14011227_109004,14001114,1,349960685.9,16,1,40,مرد,مجرد,233508139.2,0,0,.,.,33194154.46,137,.,2,0,1,0,0,.,1,0.864864865,0,0,0,0,0,0,0,,.,33194154.46,.
hash_14011227_71054,14000720,1,382412252.8,14,3,39,مرد,مجرد,0,0,26,0,41,14608187.06,3057,630,2,1,0,.,.,0.487203515,2,0.983606557,0,0,15,0,11,0,0,,28434712.34,17325479.46,1392
hash_14011227_174648,14000319,1,629502677.6,18,2,42,مرد,متاهل,60102779.25,0,0,.,.,29879254.12,237,.,3,0,1,0,.,.,2,0.919449621,0,0,0,0,0,0,0,,.,48271076.6,.
hash_14011227_134176,14000721,1,182101072.8,20,3,59,مرد,متاهل,46217238.6,10,2,.,.,18078320.49,1084,.,1,3,1,7,2,.,2,0.479833345,3,5,3,0,0,0,0,سررسید گذشته,.,18078320.49,110
hash_14011227_94419,14001013,1,512326620.4,36,6,60,زن,متاهل,356101439.8,8,3,0,374,22233302.83,1758,142,2,2,1,6,5,0.230658041,2,0.914613312,0,4,6,1,0,0,0,معوق,44159952.22,56354122.86,170
hash_14011227_27519,14001127,1,611175360.6,16,5,46,مرد,مجرد,0,31,114,0,3058,45098483.23,5235,545,3,0,0,.,.,0.393005897,3,0.585467206,4,1,4,8,48,0,78,مشکوک الوصول,71504585.65,30720149.38,57
hash_14011227_146960,14000914,1,454916377.3,10,6,70,مرد,مجرد,18903837.24,0,0,0,36,71463139.87,2247,314,2,4,1,0,0,0.008777282,3,0.391461722,0,0,0,0,0,0,0,,3724978.269,0,.
hash_14011227_10703,14000405,1,405073478.3,12,6,66,مرد,مجرد,0,3,1,157,0,23589494.1,1664,705,4,2,0,.,.,0.325897352,2,0.698933828,1,0,2,0,0,0,0,سررسید گذشته,23589494.1,20427828.29,5
hash_14011227_38203,14001002,1,239085756.2,10,2,56,مرد,مجرد,44236703.71,0,4,0,1011,29732666.39,2303,159,2,0,1,0,0,0.896651717,2,0.75,0,0,4,0,0,0,0,,28662354.64,29732666.39,1830
hash_14011227_190849,14000408,1,360515395.7,12,3,34,مرد,متاهل,27909598.44,3,0,.,.,36248971.1,995,.,2,2,1,0,0,.,2,0.64626147,0,2,0,0,0,0,0,سررسید گذشته,.,46314288.49,205
hash_14011227_127380,14000910,1,979819889.6,30,3,39,زن,متاهل,0,11,32,0,291,37001985.54,3347,1229,1,2,0,.,.,0.24775296,2,0.386298972,3,6,28,0,3,0,2,سررسید گذشته,9702881.285,0,89
hash_14011227_17124,14001107,1,586058565,24,9,41,زن,متاهل,323662034.6,3,33,0,1162,366330498.4,2753,4,3,1,1,0,0,0.552678605,6,0.846510796,1,2,24,0,5,0,0,سررسید گذشته,203379800.3,104519075.3,12
hash_14011227_12036,14000923,1,87483918.71,12,1,38,مرد,متاهل,44644262.19,7,10,0,187,4789501.686,1307,390,1,0,1,0,.,1,1,0,0,0,10,0,7,0,0,معوق,4789501.686,0,419
hash_14011227_69624,14000228,1,322695944.5,10,17,44,مرد,متاهل,255362214.8,4,17,3,3140,120812740.5,4137,364,3,4,1,0,11,0.440280618,6,0.631061494,2,0,16,0,1,0,2,معوق,227313355.4,132739449.7,28
hash_14011227_164679,14000519,1,392600444.6,12,5,48,مرد,متاهل,3756838.232,15,0,0,19,17330929.37,633,51,2,4,1,0,.,0.011660657,2,0.662343929,4,9,0,0,0,0,0,سررسید گذشته,4403568.636,34661858.74,50
hash_14011227_176763,14000805,1,213380229.1,15,8,43,زن,متاهل,0,11,15,943,199,95641187.35,2326,500,2,3,0,.,16,0.753878791,3,0.569688289,0,4,14,0,3,0,0,سررسید گذشته,209094200.8,51042987.79,239
hash_14011227_183733,14001026,1,879494031.6,26,3,35,زن,مجرد,324661043.8,4,2,0,62,37886183.58,3867,56,1,1,1,3,5,0.384966481,1,0.78358209,1,3,2,0,0,0,0,سررسید گذشته,37886183.58,15898147.99,147
hash_14011227_4148,14001106,1,937693704,31,3,37,مرد,مجرد,4412761391,1,0,.,.,54349520.74,662,.,2,2,1,2,0,.,2,0.468637044,0,1,0,0,0,0,0,سررسید گذشته,.,113595534.3,219
hash_14011227_178787,14000421,1,749385934.9,16,2,63,مرد,متاهل,65458184.79,1,0,.,.,5979146.362,502,.,1,2,1,7,13,.,2,0.181818182,0,1,0,0,0,0,0,سررسید گذشته,.,0,326
hash_14011227_48402,14001103,1,418613260.7,20,3,38,مرد,مجرد,0,0,1,0,142,29782121.94,2348,1041,1,1,0,.,0,0.669275096,2,0.458333333,0,0,1,0,0,0,0,,39093353.08,0,1647
hash_14011227_82228,14001028,1,341551080.2,48,2,34,مرد,متاهل,0,5,0,0,87,12522403.44,1613,65,2,0,0,.,.,0.545859341,2,1,0,3,0,2,0,0,0,معوق,12522403.44,14180479.28,149
hash_14011227_142670,14000301,1,314751338.8,12,3,62,مرد,مجرد,208220690.8,0,0,.,.,1854945559,1964,.,2,1,1,5,26,.,2,0.749873045,0,0,0,0,0,0,0,,.,47624687.36,.
hash_14011227_56004,14000226,1,1099317518,20,5,46,مرد,متاهل,11888827,1,0,0,647,57158912.6,1914,175,1,2,1,0,0,0.039077029,2,0.827955089,0,1,0,0,0,0,0,سررسید گذشته,17930629.77,103428935.6,299
hash_14011227_146799,14000318,1,503602142.1,12,3,40,مرد,مجرد,157222028.9,0,0,352,0,172367719.4,2172,750,1,2,1,0,2,0.622138432,2,0.6,0,0,0,0,0,0,0,,69839814.07,172367719.4,.
hash_14011227_74725,14000811,1,709406061.2,20,8,36,مرد,مجرد,70816625.58,0,0,0,1106,34685105.36,4076,28,1,1,1,0,18,0.672538929,3,0.582155384,0,0,0,0,0,0,0,,98229033.42,32798961.27,.
hash_14011227_63108,14000423,1,386845171.8,22,4,37,مرد,متاهل,0,0,65,928,0,15198308.82,4110,877,2,0,0,.,.,0.463520413,3,1,0,0,31,0,26,0,7,,27357136.46,36610941.54,907
hash_14011227_124168,14000311,1,146883958.1,10,7,36,مرد,متاهل,259376074.3,0,0,14,66,26467757.61,1781,252,2,2,1,0,7,0.553917916,2,0.148710523,0,0,0,0,0,0,0,,76981816.76,0,.
hash_14011227_132061,14001008,1,713841757.7,24,1,52,مرد,متاهل,0,0,0,.,.,22027478.51,373,.,1,1,1,0,.,.,1,0.571428571,0,0,0,0,0,0,0,,.,22027478.51,.
hash_14011227_80462,14000318,1,629502677.6,22,3,47,مرد,مجرد,0,0,0,30,0,36168243.29,490,68,2,2,0,.,.,0.016341683,1,0.561324106,0,0,0,0,0,0,0,,1831870.673,36168243.29,.
hash_14011227_82958,14001130,1,418613260.7,20,3,49,مرد,متاهل,0,15,14,0,429,31880434.83,2803,1278,1,1,0,.,.,0.442220504,2,0,0,0,2,6,15,0,5,معوق,15545557.31,0,127
hash_14011227_121480,14000523,1,314080355.7,11,2,64,مرد,متاهل,0,0,3,0,93,45943472.77,2236,642,1,0,0,.,.,0.081757237,2,0,0,0,3,0,0,0,0,,5113314.737,0,755
hash_14011227_22,14000216,1,161347972.3,12,3,70,مرد,مجرد,1696861.814,2,5,220,0,8531593.17,1243,227,1,1,1,6,1,1,2,0,0,0,5,0,0,0,0,سررسید گذشته,14981594.58,0,563
hash_14011227_69614,14001124,1,1004671826,24,5,50,زن,متاهل,82544033.75,4,1,27,54,24582257.94,3648,117,2,2,1,0,0,0.499634397,3,0.805555556,0,4,1,0,0,0,0,سررسید گذشته,35961268.65,14065051.33,290
hash_14011227_114557,14000804,1,1066901145,33,6,50,مرد,متاهل,9372180.165,0,18,0,262,195456688.2,4886,370,1,2,1,0,0,0.69698402,4,0.325499412,0,0,2,0,10,0,6,,234254488.9,0,767
hash_14011227_139826,14000815,1,711267430.3,24,1,63,مرد,مجرد,11009684.81,0,0,0,0,29697036.76,2110,432,1,0,1,0,38,1,1,0,0,0,0,0,0,0,0,,29697036.76,0,.
hash_14011227_12930,14000809,1,266725286.4,12,2,44,مرد,مجرد,419826671.1,0,2,0,193,13269682.23,1561,456,1,1,1,14,0,1,1,0,0,0,1,0,1,0,0,,6135977.684,0,799
hash_14011227_191311,14000229,1,925061707.7,17,3,39,مرد,مجرد,411376334.4,6,10,0,98,44805053.79,1831,1002,2,1,1,8,3,0.300434165,2,0.608916302,5,1,10,0,0,0,0,سررسید گذشته,44805053.79,15868851.85,20
hash_14011227_169204,14001006,1,819722592.6,24,1,38,مرد,مجرد,118052705.8,6,0,.,.,36288505.43,695,.,1,1,1,0,17,.,1,0.416666667,1,4,1,0,0,0,0,سررسید گذشته,.,36288505.43,115
hash_14011227_167136,14001028,1,68310216.05,10,5,62,زن,متاهل,0,19,30,0,247,12288426.28,2518,114,2,0,0,.,38,0.965671471,2,0.125,0,5,23,0,4,0,1,معوق,31090665.5,0,349
hash_14011227_167997,14001208,1,826913609.6,24,11,51,زن,متاهل,361283553.7,2,0,0,231,77963385.94,2861,304,3,5,1,0,0,0.226482895,3,0.250051206,0,2,0,0,0,0,0,سررسید گذشته,66264107.39,65952775.97,362
hash_14011227_140756,14000426,1,850654304.5,16,10,40,مرد,مجرد,437953090.8,3,0,0,193,55055200.29,1776,145,6,3,1,1,6,0.177576393,3,0.751755712,1,0,2,0,0,0,0,سررسید گذشته,52577951.94,167738097.7,26
hash_14011227_25183,14000302,1,963139096.7,22,1,55,مرد,متاهل,29675666.71,0,0,0,12,22992216.15,1692,584,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,,22992216.15,0,.
hash_14011227_63956,14000519,1,98150111.14,24,11,56,مرد,مجرد,41491806.62,18,15,0,257,38651853.31,5280,50,1,5,1,5,13,0.569757728,5,0.083415793,7,7,16,0,0,0,0,سررسید گذشته,34300020.11,0,24
hash_14011227_145119,14000327,1,314751338.8,10,7,65,مرد,متاهل,399026126.7,19,72,0,83,222073715.3,4690,301,2,0,1,6,0,0.834886394,3,0.891891892,0,7,46,0,25,0,6,معوق,257821511.1,39120914.93,331
hash_14011227_171662,14000421,1,101268369.6,24,1,51,زن,مجرد,0,0,0,0,139,8629766.677,1438,204,1,0,0,.,.,1,1,0,0,0,0,0,0,0,0,,8629766.677,0,.
hash_14011227_98587,14001225,1,826913609.6,24,1,47,مرد,متاهل,0,0,0,0,0,89857904.54,1921,825,1,0,0,.,.,1,1,0,0,0,0,0,0,0,0,,89857904.54,0,.
hash_14011227_145401,14000510,1,196300222.3,24,3,36,مرد,متاهل,0,1,0,.,.,62796912.63,530,.,3,1,0,.,.,.,2,0.885108791,0,1,0,0,0,0,0,سررسید گذشته,.,111653300.9,188
hash_14011227_97499,14000906,1,139974269.9,15,7,34,مرد,مجرد,780845412.6,4,34,228,15,75881832.62,1875,427,2,2,1,0,0,0.300589417,4,0.813697792,0,0,18,0,14,0,5,معوق,103177126.7,183433633.1,557
hash_14011227_8218,14001022,1,249332288.6,10,3,34,زن,مجرد,0,5,0,.,.,54308469.11,715,.,3,1,0,.,.,.,3,0.858933745,0,4,1,0,0,0,0,سررسید گذشته,.,80508484.75,300
